annotation_id,annotator,created_at,id,image,lead_time,updated_at,image_path,zone_label_path,spot_label_path,seg_exists,augmentation
14,1,2025-03-05T14:30:37.034660Z,16,/data/upload/2/bed59fa8-a7b2453d-5c44-460a-84e3-3ae31a28f463.webp,624.976,2025-03-05T14:39:45.702835Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_a7b2453d-5c44-460a-84e3-3ae31a28f463.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-16-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-16-combined-spot.npy,True,True
14,1,2025-03-05T14:30:37.034660Z,16,/data/upload/2/bed59fa8-a7b2453d-5c44-460a-84e3-3ae31a28f463.webp,624.976,2025-03-05T14:39:45.702835Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_a7b2453d-5c44-460a-84e3-3ae31a28f463.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-16-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-16-combined-spot.npy,True,True
15,1,2025-03-05T14:40:37.144856Z,17,/data/upload/2/e032e1dc-a95228b7-a849-45e5-bebd-2fa264d78d76.webp,2452.016,2025-03-05T15:20:52.525345Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_a95228b7-a849-45e5-bebd-2fa264d78d76.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-17-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-17-combined-spot.npy,True,True
15,1,2025-03-05T14:40:37.144856Z,17,/data/upload/2/e032e1dc-a95228b7-a849-45e5-bebd-2fa264d78d76.webp,2452.016,2025-03-05T15:20:52.525345Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_a95228b7-a849-45e5-bebd-2fa264d78d76.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-17-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-17-combined-spot.npy,True,True
16,1,2025-03-06T15:48:13.017890Z,20,/data/upload/2/e75cac5f-abda835a-21b6-4f1c-8734-65011f5d6d88.webp,1498.62,2025-03-06T16:10:38.525065Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_abda835a-21b6-4f1c-8734-65011f5d6d88.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-20-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-20-combined-spot.npy,True,True
16,1,2025-03-06T15:48:13.017890Z,20,/data/upload/2/e75cac5f-abda835a-21b6-4f1c-8734-65011f5d6d88.webp,1498.62,2025-03-06T16:10:38.525065Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_abda835a-21b6-4f1c-8734-65011f5d6d88.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-20-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-20-combined-spot.npy,True,True
17,1,2025-03-06T16:12:43.741009Z,21,/data/upload/2/0242449a-acd3ad51-9787-4b2f-9340-d263e57ebcc7.webp,2098.121,2025-03-06T16:45:40.199418Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_acd3ad51-9787-4b2f-9340-d263e57ebcc7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-21-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-21-combined-spot.npy,True,True
17,1,2025-03-06T16:12:43.741009Z,21,/data/upload/2/0242449a-acd3ad51-9787-4b2f-9340-d263e57ebcc7.webp,2098.121,2025-03-06T16:45:40.199418Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_acd3ad51-9787-4b2f-9340-d263e57ebcc7.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-21-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-21-combined-spot.npy,True,True
18,1,2025-03-06T16:50:56.283910Z,22,/data/upload/2/7d816dab-ad54fd54-0ef5-4c2d-9033-e4fa511b8ac5.webp,1141.583,2025-03-06T17:04:46.359086Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_ad54fd54-0ef5-4c2d-9033-e4fa511b8ac5.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-22-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-22-combined-spot.npy,True,True
18,1,2025-03-06T16:50:56.283910Z,22,/data/upload/2/7d816dab-ad54fd54-0ef5-4c2d-9033-e4fa511b8ac5.webp,1141.583,2025-03-06T17:04:46.359086Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_ad54fd54-0ef5-4c2d-9033-e4fa511b8ac5.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-22-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-22-combined-spot.npy,True,True
19,1,2025-03-06T17:17:11.668560Z,23,/data/upload/2/80c9aef4-adc179e3-4478-4208-acf4-8e2577e3d2bd.webp,1800.826,2025-03-06T17:35:02.851351Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_adc179e3-4478-4208-acf4-8e2577e3d2bd.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-23-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-23-combined-spot.npy,True,True
19,1,2025-03-06T17:17:11.668560Z,23,/data/upload/2/80c9aef4-adc179e3-4478-4208-acf4-8e2577e3d2bd.webp,1800.826,2025-03-06T17:35:02.851351Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_adc179e3-4478-4208-acf4-8e2577e3d2bd.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-23-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-23-combined-spot.npy,True,True
20,1,2025-03-06T17:38:56.977879Z,24,/data/upload/2/cda8da6f-af0cb020-77bf-4aa8-a493-7ab7487b6dcd.webp,1649.5449999999998,2025-03-06T18:03:50.746548Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_af0cb020-77bf-4aa8-a493-7ab7487b6dcd.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-24-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-24-combined-spot.npy,True,True
20,1,2025-03-06T17:38:56.977879Z,24,/data/upload/2/cda8da6f-af0cb020-77bf-4aa8-a493-7ab7487b6dcd.webp,1649.5449999999998,2025-03-06T18:03:50.746548Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_af0cb020-77bf-4aa8-a493-7ab7487b6dcd.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-24-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-24-combined-spot.npy,True,True
21,1,2025-03-06T18:04:58.664457Z,25,/data/upload/2/527e945b-afb325b6-a06d-423c-9a8a-23192791f8d4.webp,700.057,2025-03-06T18:15:36.185724Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_afb325b6-a06d-423c-9a8a-23192791f8d4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-25-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-25-combined-spot.npy,True,True
21,1,2025-03-06T18:04:58.664457Z,25,/data/upload/2/527e945b-afb325b6-a06d-423c-9a8a-23192791f8d4.webp,700.057,2025-03-06T18:15:36.185724Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_afb325b6-a06d-423c-9a8a-23192791f8d4.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-25-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-25-combined-spot.npy,True,True
22,1,2025-03-06T18:18:01.982364Z,26,/data/upload/2/44a0d8b6-b0faf085-5ed3-4535-9265-507dede697a6.webp,545.785,2025-03-06T18:24:56.012466Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_b0faf085-5ed3-4535-9265-507dede697a6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-26-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-26-combined-spot.npy,True,True
22,1,2025-03-06T18:18:01.982364Z,26,/data/upload/2/44a0d8b6-b0faf085-5ed3-4535-9265-507dede697a6.webp,545.785,2025-03-06T18:24:56.012466Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_b0faf085-5ed3-4535-9265-507dede697a6.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-26-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-26-combined-spot.npy,True,True
23,1,2025-03-06T18:26:03.611104Z,27,/data/upload/2/e406fbea-b24cd18a-a24f-4588-921d-dc935c2ae6c1.webp,801.1780000000001,2025-03-06T18:38:32.990817Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_b24cd18a-a24f-4588-921d-dc935c2ae6c1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-27-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-27-combined-spot.npy,True,True
23,1,2025-03-06T18:26:03.611104Z,27,/data/upload/2/e406fbea-b24cd18a-a24f-4588-921d-dc935c2ae6c1.webp,801.1780000000001,2025-03-06T18:38:32.990817Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_b24cd18a-a24f-4588-921d-dc935c2ae6c1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-27-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-27-combined-spot.npy,True,True
24,1,2025-03-06T18:42:13.641485Z,28,/data/upload/2/fc7319f3-b63d0510-92ed-44b0-8355-1403ffc9bcf3.webp,901.969,2025-03-06T18:54:04.238185Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_b63d0510-92ed-44b0-8355-1403ffc9bcf3.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-28-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-28-combined-spot.npy,True,True
24,1,2025-03-06T18:42:13.641485Z,28,/data/upload/2/fc7319f3-b63d0510-92ed-44b0-8355-1403ffc9bcf3.webp,901.969,2025-03-06T18:54:04.238185Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_b63d0510-92ed-44b0-8355-1403ffc9bcf3.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-28-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-28-combined-spot.npy,True,True
25,1,2025-03-06T18:55:01.567977Z,29,/data/upload/2/6db18cab-b9271cf8-1d2a-45b6-b7a2-151bcda796de.webp,2022.375,2025-03-06T19:27:50.152688Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_b9271cf8-1d2a-45b6-b7a2-151bcda796de.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-29-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-29-combined-spot.npy,True,True
25,1,2025-03-06T18:55:01.567977Z,29,/data/upload/2/6db18cab-b9271cf8-1d2a-45b6-b7a2-151bcda796de.webp,2022.375,2025-03-06T19:27:50.152688Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_b9271cf8-1d2a-45b6-b7a2-151bcda796de.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-29-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-29-combined-spot.npy,True,True
26,1,2025-03-06T19:28:45.870290Z,30,/data/upload/2/e8b1c881-bd6bc5c8-7fcd-4d85-bb9f-8a0c64a63446.webp,615.553,2025-03-06T19:38:12.361633Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_bd6bc5c8-7fcd-4d85-bb9f-8a0c64a63446.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-30-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-30-combined-spot.npy,True,True
26,1,2025-03-06T19:28:45.870290Z,30,/data/upload/2/e8b1c881-bd6bc5c8-7fcd-4d85-bb9f-8a0c64a63446.webp,615.553,2025-03-06T19:38:12.361633Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_bd6bc5c8-7fcd-4d85-bb9f-8a0c64a63446.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-30-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-30-combined-spot.npy,True,True
27,1,2025-03-06T19:40:28.310266Z,31,/data/upload/2/b959e059-bdf8f2ea-4791-4fa8-bc74-84c786d39da2.webp,404.311,2025-03-06T19:45:12.161821Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_bdf8f2ea-4791-4fa8-bc74-84c786d39da2.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-31-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-31-combined-spot.npy,True,True
27,1,2025-03-06T19:40:28.310266Z,31,/data/upload/2/b959e059-bdf8f2ea-4791-4fa8-bc74-84c786d39da2.webp,404.311,2025-03-06T19:45:12.161821Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_bdf8f2ea-4791-4fa8-bc74-84c786d39da2.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-31-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-31-combined-spot.npy,True,True
28,1,2025-03-06T19:49:01.216348Z,32,/data/upload/2/01a8fe71-be891583-e7fa-4a6f-bc03-647d1442c637.webp,799.762,2025-03-06T19:58:36.890035Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_be891583-e7fa-4a6f-bc03-647d1442c637.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-32-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-32-combined-spot.npy,True,True
28,1,2025-03-06T19:49:01.216348Z,32,/data/upload/2/01a8fe71-be891583-e7fa-4a6f-bc03-647d1442c637.webp,799.762,2025-03-06T19:58:36.890035Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_be891583-e7fa-4a6f-bc03-647d1442c637.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-32-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-32-combined-spot.npy,True,True
29,1,2025-03-06T20:00:41.818530Z,33,/data/upload/2/6f8346f8-bfa49f99-5a08-45fc-b813-bd33a81ef495.webp,478.855,2025-03-06T20:06:58.215207Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_bfa49f99-5a08-45fc-b813-bd33a81ef495.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-33-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-33-combined-spot.npy,True,True
29,1,2025-03-06T20:00:41.818530Z,33,/data/upload/2/6f8346f8-bfa49f99-5a08-45fc-b813-bd33a81ef495.webp,478.855,2025-03-06T20:06:58.215207Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_bfa49f99-5a08-45fc-b813-bd33a81ef495.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-33-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-33-combined-spot.npy,True,True
30,1,2025-03-06T20:11:00.199460Z,34,/data/upload/2/8c20a609-c0d48cbe-fba8-472b-8c39-d931f19917a1.webp,653.537,2025-03-06T20:17:59.193587Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_c0d48cbe-fba8-472b-8c39-d931f19917a1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-34-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-34-combined-spot.npy,True,True
30,1,2025-03-06T20:11:00.199460Z,34,/data/upload/2/8c20a609-c0d48cbe-fba8-472b-8c39-d931f19917a1.webp,653.537,2025-03-06T20:17:59.193587Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_c0d48cbe-fba8-472b-8c39-d931f19917a1.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-34-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-34-combined-spot.npy,True,True
31,1,2025-03-10T14:24:43.806835Z,35,/data/upload/2/8d62aabd-c2b1f6aa-8247-43aa-848f-01016d58a68e.webp,773.5550000000001,2025-03-10T14:36:34.539377Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_c2b1f6aa-8247-43aa-848f-01016d58a68e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-35-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-35-combined-spot.npy,True,True
31,1,2025-03-10T14:24:43.806835Z,35,/data/upload/2/8d62aabd-c2b1f6aa-8247-43aa-848f-01016d58a68e.webp,773.5550000000001,2025-03-10T14:36:34.539377Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\vert_flip_augment_c2b1f6aa-8247-43aa-848f-01016d58a68e.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\vert_flip_augment_id-35-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\vert_flip_augment_id-35-combined-spot.npy,True,True
32,1,2025-03-10T14:37:42.621753Z,36,/data/upload/2/dae75c96-c3884966-50db-4859-aea0-5cb92aec0b6f.webp,1524.7480000000005,2025-03-10T15:02:07.195335Z,d:\VSCODE-library\deep-learning-QC\Segmentation\data\images\augmented_images\horiz_flip_augment_c3884966-50db-4859-aea0-5cb92aec0b6f.webp,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\zone\horiz_flip_augment_id-36-combined-zone.npy,d:\VSCODE-library\deep-learning-QC\Segmentation\data\combined_labels\augmented_labels\spot\horiz_flip_augment_id-36-combined-spot.npy,True,True
